incident_type,severity,attacker_info,attack_details,threat_score,foreign_scripts_detected,base44_impact,resolved,resolved_at,notes,id,created_date,updated_date,created_by_id,is_sample
"unauthorized_storage_change","high","{""ip_address"":""174.201.240.112"",""user_agent"":""Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36"",""device_type"":""desktop"",""browser"":""Chrome"",""os"":""Linux x86_64"",""screen_resolution"":""1517x852"",""timezone"":""America/Phoenix"",""language"":""en-US"",""suspected_username"":null,""geolocation"":null}","{""method"":""unauthorized_storage_change"",""target"":""/VideoGenerator"",""payload"":""{\""key\"":\""security_threats\""}"",""timestamp"":""2025-11-09T17:30:56.995Z"",""blocked"":true,""action_taken"":""LOGGED""}","70","[]","","false","","","6910cfd1891ee922bac97a44","2025-11-09T17:30:57.873000","2025-11-09T17:30:57.873000","68dbfcb329e82d13ee45e2a3","false"
"unauthorized_storage_change","high","{""ip_address"":""174.201.240.112"",""user_agent"":""Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36"",""device_type"":""desktop"",""browser"":""Chrome"",""os"":""Linux x86_64"",""screen_resolution"":""1517x852"",""timezone"":""America/Phoenix"",""language"":""en-US"",""suspected_username"":null,""geolocation"":null}","{""method"":""unauthorized_storage_change"",""target"":""/VideoGenerator"",""payload"":""{\""key\"":\""security_threats\""}"",""timestamp"":""2025-11-09T17:30:56.878Z"",""blocked"":true,""action_taken"":""LOGGED""}","70","[]","","false","","","6910cfd1f89ab389d981d0ce","2025-11-09T17:30:57.705000","2025-11-09T17:30:57.705000","68dbfcb329e82d13ee45e2a3","false"
"unauthorized_storage_change","high","{""ip_address"":""174.201.240.112"",""user_agent"":""Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36"",""device_type"":""desktop"",""browser"":""Chrome"",""os"":""Linux x86_64"",""screen_resolution"":""1517x852"",""timezone"":""America/Phoenix"",""language"":""en-US"",""suspected_username"":null,""geolocation"":null}","{""method"":""unauthorized_storage_change"",""target"":""/VideoGenerator"",""payload"":""{\""key\"":\""security_threats\""}"",""timestamp"":""2025-11-09T17:30:56.769Z"",""blocked"":true,""action_taken"":""LOGGED""}","70","[]","","false","","","6910cfd18a046ea6392f3963","2025-11-09T17:30:57.580000","2025-11-09T17:30:57.580000","68dbfcb329e82d13ee45e2a3","false"
"unauthorized_storage_change","high","{""ip_address"":""174.201.240.112"",""user_agent"":""Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36"",""device_type"":""desktop"",""browser"":""Chrome"",""os"":""Linux x86_64"",""screen_resolution"":""1517x852"",""timezone"":""America/Phoenix"",""language"":""en-US"",""suspected_username"":null,""geolocation"":null}","{""method"":""unauthorized_storage_change"",""target"":""/VideoGenerator"",""payload"":""{\""key\"":\""security_threats\""}"",""timestamp"":""2025-11-09T17:30:56.647Z"",""blocked"":true,""action_taken"":""LOGGED""}","70","[]","","false","","","6910cfd1649fe9e94a80a6f4","2025-11-09T17:30:57.509000","2025-11-09T17:30:57.509000","68dbfcb329e82d13ee45e2a3","false"
"unauthorized_storage_change","high","{""ip_address"":""174.201.240.112"",""user_agent"":""Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36"",""device_type"":""desktop"",""browser"":""Chrome"",""os"":""Linux x86_64"",""screen_resolution"":""1517x852"",""timezone"":""America/Phoenix"",""language"":""en-US"",""suspected_username"":null,""geolocation"":null}","{""method"":""unauthorized_storage_change"",""target"":""/VideoGenerator"",""payload"":""{\""key\"":\""security_threats\""}"",""timestamp"":""2025-11-09T17:30:56.519Z"",""blocked"":true,""action_taken"":""LOGGED""}","70","[]","","false","","","6910cfd12d14dcedb4f6c4a3","2025-11-09T17:30:57.338000","2025-11-09T17:30:57.338000","68dbfcb329e82d13ee45e2a3","false"
"unauthorized_storage_change","high","{""ip_address"":""174.201.240.112"",""user_agent"":""Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36"",""device_type"":""desktop"",""browser"":""Chrome"",""os"":""Linux x86_64"",""screen_resolution"":""1517x852"",""timezone"":""America/Phoenix"",""language"":""en-US"",""suspected_username"":null,""geolocation"":null}","{""method"":""unauthorized_storage_change"",""target"":""/VideoGenerator"",""payload"":""{\""key\"":\""security_threats\""}"",""timestamp"":""2025-11-09T17:30:56.423Z"",""blocked"":true,""action_taken"":""LOGGED""}","70","[]","","false","","","6910cfd1606e1898e36b403f","2025-11-09T17:30:57.225000","2025-11-09T17:30:57.225000","68dbfcb329e82d13ee45e2a3","false"
"unauthorized_storage_change","high","{""ip_address"":""174.201.240.112"",""user_agent"":""Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36"",""device_type"":""desktop"",""browser"":""Chrome"",""os"":""Linux x86_64"",""screen_resolution"":""1517x852"",""timezone"":""America/Phoenix"",""language"":""en-US"",""suspected_username"":null,""geolocation"":null}","{""method"":""unauthorized_storage_change"",""target"":""/VideoGenerator"",""payload"":""{\""key\"":\""security_threats\""}"",""timestamp"":""2025-11-09T17:30:56.307Z"",""blocked"":true,""action_taken"":""LOGGED""}","70","[]","","false","","","6910cfd16a868936f8d4189e","2025-11-09T17:30:57.121000","2025-11-09T17:30:57.121000","68dbfcb329e82d13ee45e2a3","false"
"unauthorized_storage_change","high","{""ip_address"":""174.201.240.112"",""user_agent"":""Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36"",""device_type"":""desktop"",""browser"":""Chrome"",""os"":""Linux x86_64"",""screen_resolution"":""1517x852"",""timezone"":""America/Phoenix"",""language"":""en-US"",""suspected_username"":null,""geolocation"":null}","{""method"":""unauthorized_storage_change"",""target"":""/VideoGenerator"",""payload"":""{\""key\"":\""security_threats\""}"",""timestamp"":""2025-11-09T17:30:56.197Z"",""blocked"":true,""action_taken"":""LOGGED""}","70","[]","","false","","","6910cfd1ab207cd83e7cd5ca","2025-11-09T17:30:57.053000","2025-11-09T17:30:57.053000","68dbfcb329e82d13ee45e2a3","false"
"unauthorized_storage_change","high","{""ip_address"":""174.201.240.112"",""user_agent"":""Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36"",""device_type"":""desktop"",""browser"":""Chrome"",""os"":""Linux x86_64"",""screen_resolution"":""1517x852"",""timezone"":""America/Phoenix"",""language"":""en-US"",""suspected_username"":null,""geolocation"":null}","{""method"":""unauthorized_storage_change"",""target"":""/VideoGenerator"",""payload"":""{\""key\"":\""security_threats\""}"",""timestamp"":""2025-11-09T17:30:56.085Z"",""blocked"":true,""action_taken"":""LOGGED""}","70","[]","","false","","","6910cfd0eb037556c87a1a22","2025-11-09T17:30:56.892000","2025-11-09T17:30:56.892000","68dbfcb329e82d13ee45e2a3","false"
"unauthorized_storage_change","high","{""ip_address"":""174.201.240.112"",""user_agent"":""Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36"",""device_type"":""desktop"",""browser"":""Chrome"",""os"":""Linux x86_64"",""screen_resolution"":""1517x852"",""timezone"":""America/Phoenix"",""language"":""en-US"",""suspected_username"":null,""geolocation"":null}","{""method"":""unauthorized_storage_change"",""target"":""/VideoGenerator"",""payload"":""{\""key\"":\""security_threats\""}"",""timestamp"":""2025-11-09T17:30:55.977Z"",""blocked"":true,""action_taken"":""LOGGED""}","70","[]","","false","","","6910cfd042ba89d3896b8ffa","2025-11-09T17:30:56.835000","2025-11-09T17:30:56.835000","68dbfcb329e82d13ee45e2a3","false"
"unauthorized_storage_change","high","{""ip_address"":""174.201.240.112"",""user_agent"":""Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36"",""device_type"":""desktop"",""browser"":""Chrome"",""os"":""Linux x86_64"",""screen_resolution"":""1517x852"",""timezone"":""America/Phoenix"",""language"":""en-US"",""suspected_username"":null,""geolocation"":null}","{""method"":""unauthorized_storage_change"",""target"":""/VideoGenerator"",""payload"":""{\""key\"":\""security_threats\""}"",""timestamp"":""2025-11-09T17:30:55.884Z"",""blocked"":true,""action_taken"":""LOGGED""}","70","[]","","false","","","6910cfd0090b4d590d45f973","2025-11-09T17:30:56.745000","2025-11-09T17:30:56.745000","68dbfcb329e82d13ee45e2a3","false"
"unauthorized_storage_change","high","{""ip_address"":""174.201.240.112"",""user_agent"":""Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36"",""device_type"":""desktop"",""browser"":""Chrome"",""os"":""Linux x86_64"",""screen_resolution"":""1517x852"",""timezone"":""America/Phoenix"",""language"":""en-US"",""suspected_username"":null,""geolocation"":null}","{""method"":""unauthorized_storage_change"",""target"":""/VideoGenerator"",""payload"":""{\""key\"":\""security_threats\""}"",""timestamp"":""2025-11-09T17:30:52.116Z"",""blocked"":true,""action_taken"":""LOGGED""}","70","[]","","false","","","6910cfd09fe51518e8d9a884","2025-11-09T17:30:56.729000","2025-11-09T17:30:56.729000","68dbfcb329e82d13ee45e2a3","false"
"unauthorized_storage_change","high","{""ip_address"":""174.201.240.112"",""user_agent"":""Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36"",""device_type"":""desktop"",""browser"":""Chrome"",""os"":""Linux x86_64"",""screen_resolution"":""1517x852"",""timezone"":""America/Phoenix"",""language"":""en-US"",""suspected_username"":null,""geolocation"":null}","{""method"":""unauthorized_storage_change"",""target"":""/VideoGenerator"",""payload"":""{\""key\"":\""security_threats\""}"",""timestamp"":""2025-11-09T17:30:55.791Z"",""blocked"":true,""action_taken"":""LOGGED""}","70","[]","","false","","","6910cfd0e943ef8475c20d0d","2025-11-09T17:30:56.658000","2025-11-09T17:30:56.658000","68dbfcb329e82d13ee45e2a3","false"
"unauthorized_storage_change","high","{""ip_address"":""174.201.240.112"",""user_agent"":""Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36"",""device_type"":""desktop"",""browser"":""Chrome"",""os"":""Linux x86_64"",""screen_resolution"":""1517x852"",""timezone"":""America/Phoenix"",""language"":""en-US"",""suspected_username"":null,""geolocation"":null}","{""method"":""unauthorized_storage_change"",""target"":""/VideoGenerator"",""payload"":""{\""key\"":\""security_threats\""}"",""timestamp"":""2025-11-09T17:30:55.673Z"",""blocked"":true,""action_taken"":""LOGGED""}","70","[]","","false","","","6910cfd0521f7afec2c900e8","2025-11-09T17:30:56.480000","2025-11-09T17:30:56.480000","68dbfcb329e82d13ee45e2a3","false"
"unauthorized_storage_change","high","{""ip_address"":""174.201.240.112"",""user_agent"":""Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36"",""device_type"":""desktop"",""browser"":""Chrome"",""os"":""Linux x86_64"",""screen_resolution"":""1517x852"",""timezone"":""America/Phoenix"",""language"":""en-US"",""suspected_username"":null,""geolocation"":null}","{""method"":""unauthorized_storage_change"",""target"":""/VideoGenerator"",""payload"":""{\""key\"":\""security_threats\""}"",""timestamp"":""2025-11-09T17:30:55.561Z"",""blocked"":true,""action_taken"":""LOGGED""}","70","[]","","false","","","6910cfd0d4449a117d0c56aa","2025-11-09T17:30:56.390000","2025-11-09T17:30:56.390000","68dbfcb329e82d13ee45e2a3","false"
"unauthorized_storage_change","high","{""ip_address"":""174.201.240.112"",""user_agent"":""Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36"",""device_type"":""desktop"",""browser"":""Chrome"",""os"":""Linux x86_64"",""screen_resolution"":""1517x852"",""timezone"":""America/Phoenix"",""language"":""en-US"",""suspected_username"":null,""geolocation"":null}","{""method"":""unauthorized_storage_change"",""target"":""/VideoGenerator"",""payload"":""{\""key\"":\""security_threats\""}"",""timestamp"":""2025-11-09T17:30:55.452Z"",""blocked"":true,""action_taken"":""LOGGED""}","70","[]","","false","","","6910cfd01b07493b31630968","2025-11-09T17:30:56.264000","2025-11-09T17:30:56.264000","68dbfcb329e82d13ee45e2a3","false"
"unauthorized_storage_change","high","{""ip_address"":""174.201.240.112"",""user_agent"":""Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36"",""device_type"":""desktop"",""browser"":""Chrome"",""os"":""Linux x86_64"",""screen_resolution"":""1517x852"",""timezone"":""America/Phoenix"",""language"":""en-US"",""suspected_username"":null,""geolocation"":null}","{""method"":""unauthorized_storage_change"",""target"":""/VideoGenerator"",""payload"":""{\""key\"":\""security_threats\""}"",""timestamp"":""2025-11-09T17:30:55.354Z"",""blocked"":true,""action_taken"":""LOGGED""}","70","[]","","false","","","6910cfd0493e374e600fef6f","2025-11-09T17:30:56.171000","2025-11-09T17:30:56.171000","68dbfcb329e82d13ee45e2a3","false"
"unauthorized_storage_change","high","{""ip_address"":""174.201.240.112"",""user_agent"":""Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36"",""device_type"":""desktop"",""browser"":""Chrome"",""os"":""Linux x86_64"",""screen_resolution"":""1517x852"",""timezone"":""America/Phoenix"",""language"":""en-US"",""suspected_username"":null,""geolocation"":null}","{""method"":""unauthorized_storage_change"",""target"":""/VideoGenerator"",""payload"":""{\""key\"":\""security_threats\""}"",""timestamp"":""2025-11-09T17:30:55.253Z"",""blocked"":true,""action_taken"":""LOGGED""}","70","[]","","false","","","6910cfd04a6ba833b1e22226","2025-11-09T17:30:56.069000","2025-11-09T17:30:56.069000","68dbfcb329e82d13ee45e2a3","false"
"unauthorized_storage_change","high","{""ip_address"":""174.201.240.112"",""user_agent"":""Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36"",""device_type"":""desktop"",""browser"":""Chrome"",""os"":""Linux x86_64"",""screen_resolution"":""1517x852"",""timezone"":""America/Phoenix"",""language"":""en-US"",""suspected_username"":null,""geolocation"":null}","{""method"":""unauthorized_storage_change"",""target"":""/VideoGenerator"",""payload"":""{\""key\"":\""security_threats\""}"",""timestamp"":""2025-11-09T17:30:55.148Z"",""blocked"":true,""action_taken"":""LOGGED""}","70","[]","","false","","","6910cfcf929f6a9240399a3d","2025-11-09T17:30:55.945000","2025-11-09T17:30:55.945000","68dbfcb329e82d13ee45e2a3","false"
"unauthorized_storage_change","high","{""ip_address"":""174.201.240.112"",""user_agent"":""Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36"",""device_type"":""desktop"",""browser"":""Chrome"",""os"":""Linux x86_64"",""screen_resolution"":""1517x852"",""timezone"":""America/Phoenix"",""language"":""en-US"",""suspected_username"":null,""geolocation"":null}","{""method"":""unauthorized_storage_change"",""target"":""/VideoGenerator"",""payload"":""{\""key\"":\""security_threats\""}"",""timestamp"":""2025-11-09T17:30:55.040Z"",""blocked"":true,""action_taken"":""LOGGED""}","70","[]","","false","","","6910cfcf1b07493b31630965","2025-11-09T17:30:55.838000","2025-11-09T17:30:55.838000","68dbfcb329e82d13ee45e2a3","false"
"unauthorized_storage_change","high","{""ip_address"":""174.201.240.112"",""user_agent"":""Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36"",""device_type"":""desktop"",""browser"":""Chrome"",""os"":""Linux x86_64"",""screen_resolution"":""1517x852"",""timezone"":""America/Phoenix"",""language"":""en-US"",""suspected_username"":null,""geolocation"":null}","{""method"":""unauthorized_storage_change"",""target"":""/VideoGenerator"",""payload"":""{\""key\"":\""security_threats\""}"",""timestamp"":""2025-11-09T17:30:54.883Z"",""blocked"":true,""action_taken"":""LOGGED""}","70","[]","","false","","","6910cfcf929f6a9240399a3c","2025-11-09T17:30:55.723000","2025-11-09T17:30:55.723000","68dbfcb329e82d13ee45e2a3","false"
"unauthorized_storage_change","high","{""ip_address"":""174.201.240.112"",""user_agent"":""Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36"",""device_type"":""desktop"",""browser"":""Chrome"",""os"":""Linux x86_64"",""screen_resolution"":""1517x852"",""timezone"":""America/Phoenix"",""language"":""en-US"",""suspected_username"":null,""geolocation"":null}","{""method"":""unauthorized_storage_change"",""target"":""/VideoGenerator"",""payload"":""{\""key\"":\""security_threats\""}"",""timestamp"":""2025-11-09T17:30:54.769Z"",""blocked"":true,""action_taken"":""LOGGED""}","70","[]","","false","","","6910cfcfbf9c87add79e9c38","2025-11-09T17:30:55.574000","2025-11-09T17:30:55.574000","68dbfcb329e82d13ee45e2a3","false"
"unauthorized_storage_change","high","{""ip_address"":""174.201.240.112"",""user_agent"":""Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36"",""device_type"":""desktop"",""browser"":""Chrome"",""os"":""Linux x86_64"",""screen_resolution"":""1517x852"",""timezone"":""America/Phoenix"",""language"":""en-US"",""suspected_username"":null,""geolocation"":null}","{""method"":""unauthorized_storage_change"",""target"":""/VideoGenerator"",""payload"":""{\""key\"":\""security_threats\""}"",""timestamp"":""2025-11-09T17:30:54.665Z"",""blocked"":true,""action_taken"":""LOGGED""}","70","[]","","false","","","6910cfcf2b27c36ae6c2504d","2025-11-09T17:30:55.460000","2025-11-09T17:30:55.460000","68dbfcb329e82d13ee45e2a3","false"
"unauthorized_storage_change","high","{""ip_address"":""174.201.240.112"",""user_agent"":""Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36"",""device_type"":""desktop"",""browser"":""Chrome"",""os"":""Linux x86_64"",""screen_resolution"":""1517x852"",""timezone"":""America/Phoenix"",""language"":""en-US"",""suspected_username"":null,""geolocation"":null}","{""method"":""unauthorized_storage_change"",""target"":""/VideoGenerator"",""payload"":""{\""key\"":\""security_threats\""}"",""timestamp"":""2025-11-09T17:30:54.545Z"",""blocked"":true,""action_taken"":""LOGGED""}","70","[]","","false","","","6910cfcf1b07493b31630964","2025-11-09T17:30:55.373000","2025-11-09T17:30:55.373000","68dbfcb329e82d13ee45e2a3","false"
"unauthorized_storage_change","high","{""ip_address"":""174.201.240.112"",""user_agent"":""Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36"",""device_type"":""desktop"",""browser"":""Chrome"",""os"":""Linux x86_64"",""screen_resolution"":""1517x852"",""timezone"":""America/Phoenix"",""language"":""en-US"",""suspected_username"":null,""geolocation"":null}","{""method"":""unauthorized_storage_change"",""target"":""/VideoGenerator"",""payload"":""{\""key\"":\""security_threats\""}"",""timestamp"":""2025-11-09T17:30:54.441Z"",""blocked"":true,""action_taken"":""LOGGED""}","70","[]","","false","","","6910cfcf8d6837d3925f1029","2025-11-09T17:30:55.255000","2025-11-09T17:30:55.255000","68dbfcb329e82d13ee45e2a3","false"
"unauthorized_storage_change","high","{""ip_address"":""174.201.240.112"",""user_agent"":""Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36"",""device_type"":""desktop"",""browser"":""Chrome"",""os"":""Linux x86_64"",""screen_resolution"":""1517x852"",""timezone"":""America/Phoenix"",""language"":""en-US"",""suspected_username"":null,""geolocation"":null}","{""method"":""unauthorized_storage_change"",""target"":""/VideoGenerator"",""payload"":""{\""key\"":\""security_threats\""}"",""timestamp"":""2025-11-09T17:30:54.318Z"",""blocked"":true,""action_taken"":""LOGGED""}","70","[]","","false","","","6910cfcf9e5b0fcc04e9ee11","2025-11-09T17:30:55.144000","2025-11-09T17:30:55.144000","68dbfcb329e82d13ee45e2a3","false"
"unauthorized_storage_change","high","{""ip_address"":""174.201.240.112"",""user_agent"":""Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36"",""device_type"":""desktop"",""browser"":""Chrome"",""os"":""Linux x86_64"",""screen_resolution"":""1517x852"",""timezone"":""America/Phoenix"",""language"":""en-US"",""suspected_username"":null,""geolocation"":null}","{""method"":""unauthorized_storage_change"",""target"":""/VideoGenerator"",""payload"":""{\""key\"":\""security_threats\""}"",""timestamp"":""2025-11-09T17:30:54.203Z"",""blocked"":true,""action_taken"":""LOGGED""}","70","[]","","false","","","6910cfcf15a5649798f51488","2025-11-09T17:30:55.079000","2025-11-09T17:30:55.079000","68dbfcb329e82d13ee45e2a3","false"
"unauthorized_storage_change","high","{""ip_address"":""174.201.240.112"",""user_agent"":""Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36"",""device_type"":""desktop"",""browser"":""Chrome"",""os"":""Linux x86_64"",""screen_resolution"":""1517x852"",""timezone"":""America/Phoenix"",""language"":""en-US"",""suspected_username"":null,""geolocation"":null}","{""method"":""unauthorized_storage_change"",""target"":""/VideoGenerator"",""payload"":""{\""key\"":\""security_threats\""}"",""timestamp"":""2025-11-09T17:30:54.085Z"",""blocked"":true,""action_taken"":""LOGGED""}","70","[]","","false","","","6910cfce3f0192af9da91493","2025-11-09T17:30:54.946000","2025-11-09T17:30:54.946000","68dbfcb329e82d13ee45e2a3","false"
"unauthorized_storage_change","high","{""ip_address"":""174.201.240.112"",""user_agent"":""Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36"",""device_type"":""desktop"",""browser"":""Chrome"",""os"":""Linux x86_64"",""screen_resolution"":""1517x852"",""timezone"":""America/Phoenix"",""language"":""en-US"",""suspected_username"":null,""geolocation"":null}","{""method"":""unauthorized_storage_change"",""target"":""/VideoGenerator"",""payload"":""{\""key\"":\""security_threats\""}"",""timestamp"":""2025-11-09T17:30:53.982Z"",""blocked"":true,""action_taken"":""LOGGED""}","70","[]","","false","","","6910cfceaa18ab3dc0168247","2025-11-09T17:30:54.834000","2025-11-09T17:30:54.834000","68dbfcb329e82d13ee45e2a3","false"
"unauthorized_storage_change","high","{""ip_address"":""174.201.240.112"",""user_agent"":""Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36"",""device_type"":""desktop"",""browser"":""Chrome"",""os"":""Linux x86_64"",""screen_resolution"":""1517x852"",""timezone"":""America/Phoenix"",""language"":""en-US"",""suspected_username"":null,""geolocation"":null}","{""method"":""unauthorized_storage_change"",""target"":""/VideoGenerator"",""payload"":""{\""key\"":\""security_threats\""}"",""timestamp"":""2025-11-09T17:30:53.893Z"",""blocked"":true,""action_taken"":""LOGGED""}","70","[]","","false","","","6910cfceb33f15a504fb258a","2025-11-09T17:30:54.713000","2025-11-09T17:30:54.713000","68dbfcb329e82d13ee45e2a3","false"
"unauthorized_storage_change","high","{""ip_address"":""174.201.240.112"",""user_agent"":""Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36"",""device_type"":""desktop"",""browser"":""Chrome"",""os"":""Linux x86_64"",""screen_resolution"":""1517x852"",""timezone"":""America/Phoenix"",""language"":""en-US"",""suspected_username"":null,""geolocation"":null}","{""method"":""unauthorized_storage_change"",""target"":""/VideoGenerator"",""payload"":""{\""key\"":\""security_threats\""}"",""timestamp"":""2025-11-09T17:30:53.771Z"",""blocked"":true,""action_taken"":""LOGGED""}","70","[]","","false","","","6910cfce2b27c36ae6c2504b","2025-11-09T17:30:54.614000","2025-11-09T17:30:54.614000","68dbfcb329e82d13ee45e2a3","false"
"unauthorized_storage_change","high","{""ip_address"":""174.201.240.112"",""user_agent"":""Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36"",""device_type"":""desktop"",""browser"":""Chrome"",""os"":""Linux x86_64"",""screen_resolution"":""1517x852"",""timezone"":""America/Phoenix"",""language"":""en-US"",""suspected_username"":null,""geolocation"":null}","{""method"":""unauthorized_storage_change"",""target"":""/VideoGenerator"",""payload"":""{\""key\"":\""security_threats\""}"",""timestamp"":""2025-11-09T17:30:53.662Z"",""blocked"":true,""action_taken"":""LOGGED""}","70","[]","","false","","","6910cfceb17f5ec95d7b2eaa","2025-11-09T17:30:54.527000","2025-11-09T17:30:54.527000","68dbfcb329e82d13ee45e2a3","false"
"unauthorized_storage_change","high","{""ip_address"":""174.201.240.112"",""user_agent"":""Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36"",""device_type"":""desktop"",""browser"":""Chrome"",""os"":""Linux x86_64"",""screen_resolution"":""1517x852"",""timezone"":""America/Phoenix"",""language"":""en-US"",""suspected_username"":null,""geolocation"":null}","{""method"":""unauthorized_storage_change"",""target"":""/VideoGenerator"",""payload"":""{\""key\"":\""security_threats\""}"",""timestamp"":""2025-11-09T17:30:53.549Z"",""blocked"":true,""action_taken"":""LOGGED""}","70","[]","","false","","","6910cfce7a595b8621300019","2025-11-09T17:30:54.439000","2025-11-09T17:30:54.439000","68dbfcb329e82d13ee45e2a3","false"
"unauthorized_storage_change","high","{""ip_address"":""174.201.240.112"",""user_agent"":""Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36"",""device_type"":""desktop"",""browser"":""Chrome"",""os"":""Linux x86_64"",""screen_resolution"":""1517x852"",""timezone"":""America/Phoenix"",""language"":""en-US"",""suspected_username"":null,""geolocation"":null}","{""method"":""unauthorized_storage_change"",""target"":""/VideoGenerator"",""payload"":""{\""key\"":\""security_threats\""}"",""timestamp"":""2025-11-09T17:30:53.431Z"",""blocked"":true,""action_taken"":""LOGGED""}","70","[]","","false","","","6910cfce16eda41e59ffffe5","2025-11-09T17:30:54.243000","2025-11-09T17:30:54.243000","68dbfcb329e82d13ee45e2a3","false"
