avatar_name,scene_context,facial_features,body_type,hairstyle,clothing,accessories,ai_suggestions,is_favorite,tags,id,created_date,updated_date,created_by_id,is_sample
"PIXELYNX_1762703307382","general","{""face_shape"":""angular"",""eye_size"":0.6351523991577724,""eye_color"":""#48D1CC"",""nose_size"":0.6999999994903281,""mouth_size"":0.7499999999999962,""skin_tone"":""#2C1608""}","{""height"":2.0500000000000003,""build"":""curvy"",""proportions"":{""torso_length"":1.08,""arm_length"":1.0499999907595707,""leg_length"":1.0799999999953993}}","{""style"":""short"",""color"":""#FF1493"",""texture"":""straight""}","{""top"":""crop_top"",""bottom"":""jeans"",""color_scheme"":[""#FF0000"",""#0000FF""],""texture_pattern"":""solid""}","[""glasses"",""hat"",""watch""]","","false","[]","6910b7cc39df51bb6e29978d","2025-11-09T15:48:28.598000","2025-11-09T15:48:28.598000","68dbfcb329e82d13ee45e2a3","false"
"PIXELYNX_1762703306958","general","{""face_shape"":""angular"",""eye_size"":0.7999999999960743,""eye_color"":""#2E5090"",""nose_size"":0.7,""mouth_size"":0.7499999999999943,""skin_tone"":""#FFF5E1""}","{""height"":2.0499968848993357,""build"":""curvy"",""proportions"":{""torso_length"":1.0799997764830527,""arm_length"":1.0499999793869161,""leg_length"":1.0799999999703658}}","{""style"":""natural_afro"",""color"":""#000000"",""texture"":""coily""}","{""top"":""crop_top"",""bottom"":""jeans"",""color_scheme"":[""#FF0000"",""#0000FF""],""texture_pattern"":""solid""}","[""glasses"",""hat"",""watch""]","","false","[]","6910b7cca1f8978fc6e3b635","2025-11-09T15:48:28.057000","2025-11-09T15:48:28.057000","68dbfcb329e82d13ee45e2a3","false"
"PIXELYNX_1762703306382","general","{""face_shape"":""angular"",""eye_size"":0.8,""eye_color"":""#48D1CC"",""nose_size"":0.6999999228195022,""mouth_size"":0.75,""skin_tone"":""#FFF5E1""}","{""height"":2.0499996830085006,""build"":""average"",""proportions"":{""torso_length"":1.0796955903402845,""arm_length"":1.0499999934596755,""leg_length"":1.08}}","{""style"":""natural_afro"",""color"":""#F5F5F5"",""texture"":""coily""}","{""top"":""crop_top"",""bottom"":""jeans"",""color_scheme"":[""#FF0000"",""#0000FF""],""texture_pattern"":""solid""}","[""glasses"",""hat"",""watch""]","","false","[]","6910b7cb25ca408acc98162a","2025-11-09T15:48:27.499000","2025-11-09T15:48:27.499000","68dbfcb329e82d13ee45e2a3","false"
"PIXELYNX_1762703305882","general","{""face_shape"":""oval"",""eye_size"":0.7998825502083184,""eye_color"":""#48D1CC"",""nose_size"":0.6828755375529847,""mouth_size"":0.7448021450684537,""skin_tone"":""#2C1608""}","{""height"":2.049999815959249,""build"":""curvy"",""proportions"":{""torso_length"":1.032736661397938,""arm_length"":1.049990454395774,""leg_length"":1.0652654446869219}}","{""style"":""natural_afro"",""color"":""#5D4037"",""texture"":""straight""}","{""top"":""crop_top"",""bottom"":""leggings"",""color_scheme"":[""#FF0000"",""#0000FF""],""texture_pattern"":""solid""}","[""glasses"",""hat""]","","false","[]","6910b7cbcb56b75723d9760f","2025-11-09T15:48:27.486000","2025-11-09T15:48:27.486000","68dbfcb329e82d13ee45e2a3","false"
"PIXELYNX_1762703305382","general","{""face_shape"":""angular"",""eye_size"":0.8,""eye_color"":""#48D1CC"",""nose_size"":0.6999999974095891,""mouth_size"":0.7499999999999906,""skin_tone"":""#FFF5E1""}","{""height"":1.6956172108896497,""build"":""curvy"",""proportions"":{""torso_length"":1.0799999999991017,""arm_length"":1.0499998075451038,""leg_length"":1.0799299400080686}}","{""style"":""natural_afro"",""color"":""#F5F5F5"",""texture"":""coily""}","{""top"":""crop_top"",""bottom"":""leggings"",""color_scheme"":[""#FF0000"",""#0000FF""],""texture_pattern"":""solid""}","[""glasses"",""hat"",""watch""]","","false","[]","6910b7cafb7595d496a97a0e","2025-11-09T15:48:26.575000","2025-11-09T15:48:26.575000","68dbfcb329e82d13ee45e2a3","false"
"PIXELYNX_1762703304882","general","{""face_shape"":""angular"",""eye_size"":0.8,""eye_color"":""#48D1CC"",""nose_size"":0.6999999997149885,""mouth_size"":0.7499544549142025,""skin_tone"":""#FFF5E1""}","{""height"":2.05,""build"":""curvy"",""proportions"":{""torso_length"":1.0799605879964265,""arm_length"":1.05,""leg_length"":1.0789624353680165}}","{""style"":""short"",""color"":""#F5F5F5"",""texture"":""coily""}","{""top"":""crop_top"",""bottom"":""leggings"",""color_scheme"":[""#FF0000"",""#0000FF""],""texture_pattern"":""solid""}","[""glasses"",""hat"",""watch""]","","false","[]","6910b7ca94aa91b7cd977187","2025-11-09T15:48:26.125000","2025-11-09T15:48:26.125000","68dbfcb329e82d13ee45e2a3","false"
"PIXELYNX_1762703304382","general","{""face_shape"":""angular"",""eye_size"":0.7993405460432816,""eye_color"":""#48D1CC"",""nose_size"":0.6999999999999807,""mouth_size"":0.7499999999996039,""skin_tone"":""#2C1608""}","{""height"":1.7389160672433683,""build"":""curvy"",""proportions"":{""torso_length"":1.0799999999989323,""arm_length"":1.0499999999999972,""leg_length"":1.079999999999704}}","{""style"":""natural_afro"",""color"":""#8B0000"",""texture"":""straight""}","{""top"":""crop_top"",""bottom"":""leggings"",""color_scheme"":[""#FF0000"",""#0000FF""],""texture_pattern"":""solid""}","[""glasses"",""hat""]","","false","[]","6910b7c9d3f8af71261eb6e4","2025-11-09T15:48:25.554000","2025-11-09T15:48:25.554000","68dbfcb329e82d13ee45e2a3","false"
"PIXELYNX_1762703303882","general","{""face_shape"":""angular"",""eye_size"":0.7999765696938781,""eye_color"":""#48D1CC"",""nose_size"":0.6999106384717695,""mouth_size"":0.7496767657183934,""skin_tone"":""#2C1608""}","{""height"":2.0500000000000003,""build"":""curvy"",""proportions"":{""torso_length"":1.0799999999998986,""arm_length"":1.0499998949786937,""leg_length"":1.0247128240717536}}","{""style"":""short"",""color"":""#F5F5F5"",""texture"":""coily""}","{""top"":""crop_top"",""bottom"":""leggings"",""color_scheme"":[""#FF0000"",""#0000FF""],""texture_pattern"":""solid""}","[""glasses"",""hat"",""watch""]","","false","[]","6910b7c959239ba4efa76615","2025-11-09T15:48:25.017000","2025-11-09T15:48:25.017000","68dbfcb329e82d13ee45e2a3","false"
"PIXELYNX_1762703303382","general","{""face_shape"":""angular"",""eye_size"":0.7999999999999999,""eye_color"":""#48D1CC"",""nose_size"":0.7,""mouth_size"":0.5647499344428131,""skin_tone"":""#FFF5E1""}","{""height"":2.049999999999997,""build"":""curvy"",""proportions"":{""torso_length"":1.08,""arm_length"":1.0499999386308154,""leg_length"":1.0799999926234374}}","{""style"":""natural_afro"",""color"":""#F5F5F5"",""texture"":""coily""}","{""top"":""crop_top"",""bottom"":""leggings"",""color_scheme"":[""#FF0000"",""#0000FF""],""texture_pattern"":""solid""}","[""glasses"",""hat""]","","false","[]","6910b7c839df51bb6e299788","2025-11-09T15:48:24.574000","2025-11-09T15:48:24.574000","68dbfcb329e82d13ee45e2a3","false"
"PIXELYNX_1762703302910","general","{""face_shape"":""angular"",""eye_size"":0.7058193608418828,""eye_color"":""#48D1CC"",""nose_size"":0.7,""mouth_size"":0.7499999999999984,""skin_tone"":""#2C1608""}","{""height"":2.0500000000000003,""build"":""curvy"",""proportions"":{""torso_length"":1.0793774335424149,""arm_length"":1.0499999938637292,""leg_length"":1.08}}","{""style"":""natural_afro"",""color"":""#F5F5F5"",""texture"":""straight""}","{""top"":""crop_top"",""bottom"":""leggings"",""color_scheme"":[""#FF0000"",""#0000FF""],""texture_pattern"":""solid""}","[""glasses"",""hat"",""watch""]","","false","[]","6910b7c8c8e2eed11d196db2","2025-11-09T15:48:24.111000","2025-11-09T15:48:24.111000","68dbfcb329e82d13ee45e2a3","false"
"PIXELYNX_1762703302386","general","{""face_shape"":""angular"",""eye_size"":0.7994283537533069,""eye_color"":""#48D1CC"",""nose_size"":0.580553589030417,""mouth_size"":0.75,""skin_tone"":""#2C1608""}","{""height"":2.0499999999995566,""build"":""average"",""proportions"":{""torso_length"":1.0799999948833459,""arm_length"":1.0499999841257146,""leg_length"":1.08}}","{""style"":""natural_afro"",""color"":""#F5F5F5"",""texture"":""coily""}","{""top"":""crop_top"",""bottom"":""leggings"",""color_scheme"":[""#FF0000"",""#0000FF""],""texture_pattern"":""solid""}","[""glasses"",""hat"",""watch""]","","false","[]","6910b7c7fb7595d496a97a0a","2025-11-09T15:48:23.491000","2025-11-09T15:48:23.491000","68dbfcb329e82d13ee45e2a3","false"
"PIXELYNX_1762703301943","general","{""face_shape"":""oval"",""eye_size"":0.7999999999999974,""eye_color"":""#2E5090"",""nose_size"":0.6250816911316127,""mouth_size"":0.75,""skin_tone"":""#FFF5E1""}","{""height"":2.0499999999992142,""build"":""average"",""proportions"":{""torso_length"":1.0799999987623152,""arm_length"":1.049847777681835,""leg_length"":1.0799999999847003}}","{""style"":""natural_afro"",""color"":""#F5F5F5"",""texture"":""straight""}","{""top"":""crop_top"",""bottom"":""jeans"",""color_scheme"":[""#FF0000"",""#0000FF""],""texture_pattern"":""solid""}","[""glasses"",""hat""]","","false","[]","6910b7c739df51bb6e299784","2025-11-09T15:48:23.082000","2025-11-09T15:48:23.082000","68dbfcb329e82d13ee45e2a3","false"
"PIXELYNX_1762703301382","general","{""face_shape"":""angular"",""eye_size"":0.7999987672303763,""eye_color"":""#48D1CC"",""nose_size"":0.7,""mouth_size"":0.6765149256519509,""skin_tone"":""#2C1608""}","{""height"":2.049999999993841,""build"":""curvy"",""proportions"":{""torso_length"":1.08,""arm_length"":1.0468709105955007,""leg_length"":1.0799999999999916}}","{""style"":""natural_afro"",""color"":""#000000"",""texture"":""straight""}","{""top"":""tshirt"",""bottom"":""leggings"",""color_scheme"":[""#FF0000"",""#0000FF""],""texture_pattern"":""solid""}","[""glasses"",""hat"",""watch""]","","false","[]","6910b7c6e0a8b2d52578344d","2025-11-09T15:48:22.565000","2025-11-09T15:48:22.565000","68dbfcb329e82d13ee45e2a3","false"
"PIXELYNX_1762703300882","general","{""face_shape"":""angular"",""eye_size"":0.7990243580830438,""eye_color"":""#48D1CC"",""nose_size"":0.6999999999445906,""mouth_size"":0.7499999999999997,""skin_tone"":""#2C1608""}","{""height"":1.9501895046322424,""build"":""curvy"",""proportions"":{""torso_length"":1.0799997368572114,""arm_length"":1.0499999882316173,""leg_length"":1.07999999689713}}","{""style"":""natural_afro"",""color"":""#000000"",""texture"":""coily""}","{""top"":""crop_top"",""bottom"":""leggings"",""color_scheme"":[""#FF0000"",""#0000FF""],""texture_pattern"":""solid""}","[""glasses"",""hat"",""watch""]","","false","[]","6910b7c6253420a5d55f4656","2025-11-09T15:48:22.059000","2025-11-09T15:48:22.059000","68dbfcb329e82d13ee45e2a3","false"
"PIXELYNX_1762703300384","general","{""face_shape"":""angular"",""eye_size"":0.7999999999999987,""eye_color"":""#48D1CC"",""nose_size"":0.699815466177634,""mouth_size"":0.7495410843093453,""skin_tone"":""#2C1608""}","{""height"":2.0500000000000003,""build"":""curvy"",""proportions"":{""torso_length"":1.0799985077831638,""arm_length"":1.0499999997776583,""leg_length"":1.0799915046099788}}","{""style"":""natural_afro"",""color"":""#F5F5F5"",""texture"":""straight""}","{""top"":""crop_top"",""bottom"":""leggings"",""color_scheme"":[""#FF0000"",""#0000FF""],""texture_pattern"":""solid""}","[""glasses"",""hat"",""watch""]","","false","[]","6910b7c569446a8729fee514","2025-11-09T15:48:21.655000","2025-11-09T15:48:21.655000","68dbfcb329e82d13ee45e2a3","false"
"PIXELYNX_1762703299885","general","{""face_shape"":""angular"",""eye_size"":0.7999999999994681,""eye_color"":""#48D1CC"",""nose_size"":0.6999980581820676,""mouth_size"":0.749999999999999,""skin_tone"":""#2C1608""}","{""height"":2.0500000000000003,""build"":""curvy"",""proportions"":{""torso_length"":1.08,""arm_length"":1.0499880770209034,""leg_length"":1.07996541096569}}","{""style"":""bun"",""color"":""#000000"",""texture"":""coily""}","{""top"":""crop_top"",""bottom"":""leggings"",""color_scheme"":[""#FF0000"",""#0000FF""],""texture_pattern"":""solid""}","[""glasses"",""hat"",""watch""]","","false","[]","6910b7c5c742a84e8ea676ab","2025-11-09T15:48:21.092000","2025-11-09T15:48:21.092000","68dbfcb329e82d13ee45e2a3","false"
"PIXELYNX_1762703299382","general","{""face_shape"":""oval"",""eye_size"":0.799998829877709,""eye_color"":""#48D1CC"",""nose_size"":0.6999999999182247,""mouth_size"":0.7328948893056204,""skin_tone"":""#2C1608""}","{""height"":2.0500000000000003,""build"":""average"",""proportions"":{""torso_length"":1.0799935821587936,""arm_length"":1.049982960015677,""leg_length"":1.0269091815917564}}","{""style"":""short"",""color"":""#F5F5F5"",""texture"":""coily""}","{""top"":""tshirt"",""bottom"":""leggings"",""color_scheme"":[""#FF0000"",""#0000FF""],""texture_pattern"":""solid""}","[""hat"",""watch""]","","false","[]","6910b7c4cb56b75723d97607","2025-11-09T15:48:20.518000","2025-11-09T15:48:20.518000","68dbfcb329e82d13ee45e2a3","false"
"PIXELYNX_1762703298887","general","{""face_shape"":""angular"",""eye_size"":0.7999999947257755,""eye_color"":""#2E5090"",""nose_size"":0.6999254492736757,""mouth_size"":0.7499994960281576,""skin_tone"":""#2C1608""}","{""height"":2.0499603988690636,""build"":""curvy"",""proportions"":{""torso_length"":1.0799999999933731,""arm_length"":1.049999980608174,""leg_length"":0.9344197235687407}}","{""style"":""short"",""color"":""#F5F5F5"",""texture"":""coily""}","{""top"":""tshirt"",""bottom"":""leggings"",""color_scheme"":[""#FF0000"",""#0000FF""],""texture_pattern"":""solid""}","[""glasses"",""hat"",""watch""]","","false","[]","6910b7c439df51bb6e299782","2025-11-09T15:48:20.202000","2025-11-09T15:48:20.202000","68dbfcb329e82d13ee45e2a3","false"
"PIXELYNX_1762703297884","general","{""face_shape"":""angular"",""eye_size"":0.7995968568866078,""eye_color"":""#48D1CC"",""nose_size"":0.6999999983962941,""mouth_size"":0.75,""skin_tone"":""#2C1608""}","{""height"":2.0500000000000003,""build"":""curvy"",""proportions"":{""torso_length"":1.0796187633751146,""arm_length"":1.04835278446387,""leg_length"":1.08}}","{""style"":""natural_afro"",""color"":""#4E342E"",""texture"":""coily""}","{""top"":""crop_top"",""bottom"":""leggings"",""color_scheme"":[""#FF0000"",""#0000FF""],""texture_pattern"":""solid""}","[""glasses"",""hat""]","","false","[]","6910b7c33a466ce37cf694d8","2025-11-09T15:48:19.667000","2025-11-09T15:48:19.667000","68dbfcb329e82d13ee45e2a3","false"
"PIXELYNX_1762703298383","general","{""face_shape"":""oval"",""eye_size"":0.7999999767104634,""eye_color"":""#48D1CC"",""nose_size"":0.6999999999978377,""mouth_size"":0.6277049314983822,""skin_tone"":""#2C1608""}","{""height"":2.0487209329912326,""build"":""curvy"",""proportions"":{""torso_length"":1.0799431356134364,""arm_length"":1.049999994068581,""leg_length"":1.08}}","{""style"":""natural_afro"",""color"":""#F5F5F5"",""texture"":""coily""}","{""top"":""crop_top"",""bottom"":""leggings"",""color_scheme"":[""#FF0000"",""#0000FF""],""texture_pattern"":""solid""}","[""glasses"",""hat"",""watch""]","","false","[]","6910b7c339df51bb6e299781","2025-11-09T15:48:19.649000","2025-11-09T15:48:19.649000","68dbfcb329e82d13ee45e2a3","false"
"PIXELYNX_1762703297382","general","{""face_shape"":""angular"",""eye_size"":0.7850373657284047,""eye_color"":""#2E5090"",""nose_size"":0.6999999999987493,""mouth_size"":0.7499994636144125,""skin_tone"":""#2C1608""}","{""height"":1.861401129503438,""build"":""curvy"",""proportions"":{""torso_length"":1.0799993214010215,""arm_length"":1.0499999941584934,""leg_length"":1.0799999760655983}}","{""style"":""short"",""color"":""#000000"",""texture"":""straight""}","{""top"":""sweater"",""bottom"":""leggings"",""color_scheme"":[""#FF0000"",""#0000FF""],""texture_pattern"":""solid""}","[""glasses"",""hat"",""watch""]","","false","[]","6910b7c2baa08a9739e0788b","2025-11-09T15:48:18.465000","2025-11-09T15:48:18.465000","68dbfcb329e82d13ee45e2a3","false"
"PIXELYNX_1762703296882","general","{""face_shape"":""angular"",""eye_size"":0.7999999995958449,""eye_color"":""#48D1CC"",""nose_size"":0.6997054775024787,""mouth_size"":0.7370349966859001,""skin_tone"":""#FFF5E1""}","{""height"":2.0500000000000003,""build"":""average"",""proportions"":{""torso_length"":1.079993102179074,""arm_length"":1.0499999999785228,""leg_length"":1.0799330257536295}}","{""style"":""natural_afro"",""color"":""#000000"",""texture"":""straight""}","{""top"":""tshirt"",""bottom"":""leggings"",""color_scheme"":[""#FF0000"",""#0000FF""],""texture_pattern"":""solid""}","[""glasses"",""hat""]","","false","[]","6910b7c294aa91b7cd97717c","2025-11-09T15:48:18.019000","2025-11-09T15:48:18.019000","68dbfcb329e82d13ee45e2a3","false"
"PIXELYNX_1762703296383","general","{""face_shape"":""square"",""eye_size"":0.799999999999996,""eye_color"":""#2E5090"",""nose_size"":0.4998911453237044,""mouth_size"":0.7499999163749654,""skin_tone"":""#FFF5E1""}","{""height"":2.05,""build"":""average"",""proportions"":{""torso_length"":1.08,""arm_length"":1.05,""leg_length"":1.0799976176259132}}","{""style"":""natural_afro"",""color"":""#F5F5F5"",""texture"":""coily""}","{""top"":""crop_top"",""bottom"":""jeans"",""color_scheme"":[""#FF0000"",""#0000FF""],""texture_pattern"":""solid""}","[""glasses"",""hat"",""watch""]","","false","[]","6910b7c1e0a8b2d525783449","2025-11-09T15:48:17.610000","2025-11-09T15:48:17.610000","68dbfcb329e82d13ee45e2a3","false"
"PIXELYNX_1762703295882","general","{""face_shape"":""oval"",""eye_size"":0.7998914745168778,""eye_color"":""#48D1CC"",""nose_size"":0.6999999999714667,""mouth_size"":0.7499999970550817,""skin_tone"":""#2C1608""}","{""height"":2.0500000000000003,""build"":""average"",""proportions"":{""torso_length"":1.0799999547439336,""arm_length"":1.05,""leg_length"":1.0799999999989136}}","{""style"":""natural_afro"",""color"":""#F5F5F5"",""texture"":""coily""}","{""top"":""crop_top"",""bottom"":""jeans"",""color_scheme"":[""#FF0000"",""#0000FF""],""texture_pattern"":""solid""}","[""glasses"",""hat"",""watch""]","","false","[]","6910b7c1e0a8b2d525783448","2025-11-09T15:48:17.055000","2025-11-09T15:48:17.055000","68dbfcb329e82d13ee45e2a3","false"
"PIXELYNX_1762703295382","general","{""face_shape"":""angular"",""eye_size"":0.7999999782589859,""eye_color"":""#48D1CC"",""nose_size"":0.6999999999999424,""mouth_size"":0.7499999891512573,""skin_tone"":""#2C1608""}","{""height"":1.9175196150964076,""build"":""average"",""proportions"":{""torso_length"":1.079897158271147,""arm_length"":1.05,""leg_length"":1.079999999966246}}","{""style"":""natural_afro"",""color"":""#F5F5F5"",""texture"":""kinky""}","{""top"":""crop_top"",""bottom"":""leggings"",""color_scheme"":[""#FF0000"",""#0000FF""],""texture_pattern"":""solid""}","[""glasses"",""hat"",""watch""]","","false","[]","6910b7c081efa6d723a3de22","2025-11-09T15:48:16.561000","2025-11-09T15:48:16.561000","68dbfcb329e82d13ee45e2a3","false"
"PIXELYNX_1762703294882","general","{""face_shape"":""angular"",""eye_size"":0.7999985533744751,""eye_color"":""#48D1CC"",""nose_size"":0.7,""mouth_size"":0.7499999549459986,""skin_tone"":""#2C1608""}","{""height"":2.0499971325996142,""build"":""average"",""proportions"":{""torso_length"":1.08,""arm_length"":1.049999996405759,""leg_length"":1.0753268513585648}}","{""style"":""natural_afro"",""color"":""#000000"",""texture"":""coily""}","{""top"":""crop_top"",""bottom"":""jeans"",""color_scheme"":[""#FF0000"",""#0000FF""],""texture_pattern"":""solid""}","[""glasses"",""hat"",""watch""]","","false","[]","6910b7bfc8e2eed11d196da9","2025-11-09T15:48:15.959000","2025-11-09T15:48:15.959000","68dbfcb329e82d13ee45e2a3","false"
"PIXELYNX_1762703294382","general","{""face_shape"":""angular"",""eye_size"":0.7999999982265144,""eye_color"":""#2E5090"",""nose_size"":0.6999994713654657,""mouth_size"":0.74413673040098,""skin_tone"":""#2C1608""}","{""height"":2.0499983128518102,""build"":""curvy"",""proportions"":{""torso_length"":1.0799999999999998,""arm_length"":1.0499984286475654,""leg_length"":1.08}}","{""style"":""braided"",""color"":""#D7CCC8"",""texture"":""coily""}","{""top"":""crop_top"",""bottom"":""jeans"",""color_scheme"":[""#FF0000"",""#0000FF""],""texture_pattern"":""solid""}","[""glasses"",""hat"",""watch""]","","false","[]","6910b7bf378c97ec162f7e46","2025-11-09T15:48:15.496000","2025-11-09T15:48:15.496000","68dbfcb329e82d13ee45e2a3","false"
"PIXELYNX_1762703293882","general","{""face_shape"":""angular"",""eye_size"":0.7999853351148378,""eye_color"":""#48D1CC"",""nose_size"":0.7,""mouth_size"":0.75,""skin_tone"":""#2C1608""}","{""height"":2.0499999986544473,""build"":""curvy"",""proportions"":{""torso_length"":1.08,""arm_length"":1.05,""leg_length"":1.0626026098169723}}","{""style"":""natural_afro"",""color"":""#F5F5F5"",""texture"":""coily""}","{""top"":""tshirt"",""bottom"":""leggings"",""color_scheme"":[""#FF0000"",""#0000FF""],""texture_pattern"":""solid""}","[""glasses"",""hat"",""watch""]","","false","[]","6910b7bfa57363e15d6760ef","2025-11-09T15:48:15.035000","2025-11-09T15:48:15.035000","68dbfcb329e82d13ee45e2a3","false"
"PIXELYNX_1762703293382","general","{""face_shape"":""angular"",""eye_size"":0.7999996569362056,""eye_color"":""#48D1CC"",""nose_size"":0.7,""mouth_size"":0.7499949166799402,""skin_tone"":""#2C1608""}","{""height"":2.0499999994756144,""build"":""curvy"",""proportions"":{""torso_length"":1.0799591725247988,""arm_length"":1.0499999999999992,""leg_length"":1.0799999999999998}}","{""style"":""natural_afro"",""color"":""#F5F5F5"",""texture"":""coily""}","{""top"":""crop_top"",""bottom"":""leggings"",""color_scheme"":[""#FF0000"",""#0000FF""],""texture_pattern"":""solid""}","[""glasses"",""hat"",""watch""]","","false","[]","6910b7bec8e2eed11d196da8","2025-11-09T15:48:14.634000","2025-11-09T15:48:14.634000","68dbfcb329e82d13ee45e2a3","false"
"PIXELYNX_1762703292882","general","{""face_shape"":""oval"",""eye_size"":0.7999999988703639,""eye_color"":""#48D1CC"",""nose_size"":0.6999999999999946,""mouth_size"":0.7499851195073467,""skin_tone"":""#2C1608""}","{""height"":2.0499999488014713,""build"":""average"",""proportions"":{""torso_length"":1.0799999341294024,""arm_length"":1.0494290205777794,""leg_length"":0.9966015342345366}}","{""style"":""natural_afro"",""color"":""#F5F5F5"",""texture"":""straight""}","{""top"":""sweater"",""bottom"":""leggings"",""color_scheme"":[""#FF0000"",""#0000FF""],""texture_pattern"":""solid""}","[""glasses"",""hat"",""watch""]","","false","[]","6910b7be25ca408acc981623","2025-11-09T15:48:14.039000","2025-11-09T15:48:14.039000","68dbfcb329e82d13ee45e2a3","false"
"PIXELYNX_1762703292390","general","{""face_shape"":""angular"",""eye_size"":0.7999999997371132,""eye_color"":""#48D1CC"",""nose_size"":0.6999999998810383,""mouth_size"":0.7499998969706276,""skin_tone"":""#2C1608""}","{""height"":2.0499999999999123,""build"":""average"",""proportions"":{""torso_length"":1.0799999970277827,""arm_length"":1.0499999995702967,""leg_length"":1.08}}","{""style"":""short"",""color"":""#F5F5F5"",""texture"":""coily""}","{""top"":""crop_top"",""bottom"":""jeans"",""color_scheme"":[""#FF0000"",""#0000FF""],""texture_pattern"":""solid""}","[""glasses"",""hat"",""watch""]","","false","[]","6910b7bd25ca408acc98161f","2025-11-09T15:48:13.639000","2025-11-09T15:48:13.639000","68dbfcb329e82d13ee45e2a3","false"
"PIXELYNX_1762703291882","general","{""face_shape"":""angular"",""eye_size"":0.8,""eye_color"":""#48D1CC"",""nose_size"":0.7,""mouth_size"":0.7499999999994239,""skin_tone"":""#2C1608""}","{""height"":2.049940827043961,""build"":""average"",""proportions"":{""torso_length"":1.065481441744528,""arm_length"":1.049604909192454,""leg_length"":1.08}}","{""style"":""natural_afro"",""color"":""#F5F5F5"",""texture"":""coily""}","{""top"":""crop_top"",""bottom"":""jeans"",""color_scheme"":[""#FF0000"",""#0000FF""],""texture_pattern"":""solid""}","[""glasses"",""hat""]","","false","[]","6910b7bccb56b75723d975f7","2025-11-09T15:48:12.979000","2025-11-09T15:48:12.979000","68dbfcb329e82d13ee45e2a3","false"
"PIXELYNX_1762703291382","general","{""face_shape"":""angular"",""eye_size"":0.8,""eye_color"":""#2E5090"",""nose_size"":0.6999999999999985,""mouth_size"":0.74999962582206,""skin_tone"":""#FFF5E1""}","{""height"":2.0264015522511363,""build"":""curvy"",""proportions"":{""torso_length"":1.08,""arm_length"":1.05,""leg_length"":1.0799999999999963}}","{""style"":""natural_afro"",""color"":""#F5F5F5"",""texture"":""coily""}","{""top"":""crop_top"",""bottom"":""leggings"",""color_scheme"":[""#FF0000"",""#0000FF""],""texture_pattern"":""solid""}","[""glasses"",""hat"",""watch""]","","false","[]","6910b7bc278dd13df00a1542","2025-11-09T15:48:12.617000","2025-11-09T15:48:12.617000","68dbfcb329e82d13ee45e2a3","false"
"PIXELYNX_1762703290882","general","{""face_shape"":""angular"",""eye_size"":0.7999994046123415,""eye_color"":""#48D1CC"",""nose_size"":0.69999999996071,""mouth_size"":0.7499999999999969,""skin_tone"":""#2C1608""}","{""height"":2.0499999999993674,""build"":""average"",""proportions"":{""torso_length"":1.08,""arm_length"":1.05,""leg_length"":1.0799989908229843}}","{""style"":""natural_afro"",""color"":""#F5F5F5"",""texture"":""coily""}","{""top"":""crop_top"",""bottom"":""leggings"",""color_scheme"":[""#FF0000"",""#0000FF""],""texture_pattern"":""solid""}","[""glasses"",""hat""]","","false","[]","6910b7bc92a8719606ee0db1","2025-11-09T15:48:12.076000","2025-11-09T15:48:12.076000","68dbfcb329e82d13ee45e2a3","false"
"PIXELYNX_1762703289927","general","{""face_shape"":""angular"",""eye_size"":0.7999651730643593,""eye_color"":""#2E5090"",""nose_size"":0.6411019748017672,""mouth_size"":0.7338253233784718,""skin_tone"":""#2C1608""}","{""height"":2.049997451151796,""build"":""curvy"",""proportions"":{""torso_length"":1.08,""arm_length"":1.0499999506349345,""leg_length"":1.08}}","{""style"":""natural_afro"",""color"":""#F5F5F5"",""texture"":""coily""}","{""top"":""crop_top"",""bottom"":""leggings"",""color_scheme"":[""#FF0000"",""#0000FF""],""texture_pattern"":""solid""}","[""glasses"",""hat"",""bracelet""]","","false","[]","6910b7bbc12cdce5f37ad73a","2025-11-09T15:48:11.643000","2025-11-09T15:48:11.643000","68dbfcb329e82d13ee45e2a3","false"
"PIXELYNX_1762703290382","general","{""face_shape"":""angular"",""eye_size"":0.7999999999999787,""eye_color"":""#48D1CC"",""nose_size"":0.6999999999999992,""mouth_size"":0.7499999999999982,""skin_tone"":""#2C1608""}","{""height"":2.0485717799808834,""build"":""slim"",""proportions"":{""torso_length"":1.08,""arm_length"":1.0499999713363912,""leg_length"":1.0799999992420946}}","{""style"":""short"",""color"":""#FFFFFF"",""texture"":""coily""}","{""top"":""crop_top"",""bottom"":""leggings"",""color_scheme"":[""#FF0000"",""#0000FF""],""texture_pattern"":""solid""}","[""glasses"",""hat"",""earrings""]","","false","[]","6910b7bba22c550d85bcd807","2025-11-09T15:48:11.592000","2025-11-09T15:48:11.592000","68dbfcb329e82d13ee45e2a3","false"
